area_km2,klc_id,klc_name,year,pa,area_loss
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2017,inside,16.504798759379778
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2017,outside,290.4323809682046
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2018,total,254.528911598227
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2018,inside,12.450795510620118
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2018,outside,242.0781160876069
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2019,total,263.6733963369667
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2019,inside,16.54137156894675
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2019,outside,247.13202476801993
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2020,total,222.100291244408
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2020,inside,14.32508469882787
15351.531545605965,WAF_11,Gola-Lofa-Foya-Mano-Wologizi-Wonegizi-Ziama,2020,outside,207.77520654558012
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2001,total,6.712055086387967
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2001,inside,0.6214842807624366
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2001,outside,6.09057080562553
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2002,total,9.158261100361416
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2002,inside,0.6626194762008368
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2002,outside,8.49564162416058
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2003,total,3.2072626203144177
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2003,inside,0.9849418907729207
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2003,outside,2.222320729541497
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2004,total,0.1582179254150391
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2004,inside,0.020557576904296875
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2004,outside,0.13766034851074221
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2005,total,3.913231498768767
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2005,inside,0.8032917605332321
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2005,outside,3.1099397382355347
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2006,total,1.8825091176063689
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2006,inside,0.1501808781137504
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2006,outside,1.7323282394926185
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2007,total,10.652675240393545
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2007,inside,1.9830135575231196
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2007,outside,8.669661682870426
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2008,total,6.14162826464341
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2008,inside,0.9504876862467466
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2008,outside,5.191140578396664
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2009,total,5.682258661743162
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2009,inside,0.23782102856158088
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2009,outside,5.444437633181581
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2010,total,1.005124202949793
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2010,inside,0.09610379386536842
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2010,outside,0.9090204090844247
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2011,total,6.20449138939545
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2011,inside,0.2301221700633329
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2011,outside,5.974369219332117
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2012,total,2.4552894205288753
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2012,inside,0.3329012399301569
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2012,outside,2.1223881805987186
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2013,total,2.719056535992311
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2013,inside,0.25723882599331727
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2013,outside,2.4618177099989937
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2014,total,15.571550893943163
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2014,inside,2.132132351711855
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2014,outside,13.439418542231309
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2015,total,6.670060121337644
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2015,inside,0.3108324168746649
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2015,outside,6.359227704462979
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2016,total,5.264241807440069
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2016,inside,0.3729156072861616
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2016,outside,4.891326200153907
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2017,total,12.333435527277672
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2017,inside,0.9532344635440608
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2017,outside,11.380201063733612
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2018,total,3.5603894352038825
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2018,inside,0.2707598484939874
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2018,outside,3.289629586709895
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2019,total,5.930448638898062
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2019,inside,0.3845760172159834
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2019,outside,5.545872621682078
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2020,total,4.145085648320935
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2020,inside,0.13049633245849607
10782.272615949603,CAF_19,Monts de Cristal-Altos de Nsork,2020,outside,4.014589315862438
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2001,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2001,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2001,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2002,total,0.004401615661621094
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2002,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2002,outside,0.004401615661621094
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2003,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2003,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2003,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2004,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2004,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2004,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2005,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2005,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2005,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2006,total,0.004391857360839844
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2006,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2006,outside,0.004391857360839844
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2007,total,0.0070308579101562504
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2007,inside,0.0070308579101562504
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2007,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2008,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2008,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2008,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2009,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2009,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2009,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2010,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2010,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2010,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2011,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2011,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2011,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2012,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2012,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2012,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2013,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2013,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2013,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2014,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2014,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2014,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2015,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2015,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2015,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2016,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2016,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2016,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2017,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2017,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2017,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2018,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2018,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2018,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2019,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2019,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2019,outside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2020,total,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2020,inside,0
26402.180200762097,WAF_09,Volta Trans-Boundary Ecosystem,2020,outside,0
26919.803096485095,CAF_08,Okapi,2001,total,28.356523312098602
26919.803096485095,CAF_08,Okapi,2001,inside,4.7000761026783655
26919.803096485095,CAF_08,Okapi,2001,outside,23.656447209420236
26919.803096485095,CAF_08,Okapi,2002,total,44.7777373725625
26919.803096485095,CAF_08,Okapi,2002,inside,5.8722721769406805
26919.803096485095,CAF_08,Okapi,2002,outside,38.905465195621815
26919.803096485095,CAF_08,Okapi,2003,total,15.017389216142984
26919.803096485095,CAF_08,Okapi,2003,inside,1.3955228252618528
26919.803096485095,CAF_08,Okapi,2003,outside,13.62186639088113
26919.803096485095,CAF_08,Okapi,2004,total,22.531230893415657
26919.803096485095,CAF_08,Okapi,2004,inside,3.538793382650697
26919.803096485095,CAF_08,Okapi,2004,outside,18.992437510764958
26919.803096485095,CAF_08,Okapi,2005,total,34.37901355133532
26919.803096485095,CAF_08,Okapi,2005,inside,5.987336160011207
26919.803096485095,CAF_08,Okapi,2005,outside,28.391677391324112
26919.803096485095,CAF_08,Okapi,2006,total,16.8754286409718
26919.803096485095,CAF_08,Okapi,2006,inside,3.6052885306001605
26919.803096485095,CAF_08,Okapi,2006,outside,13.27014011037164
26919.803096485095,CAF_08,Okapi,2007,total,80.63540000123278
26919.803096485095,CAF_08,Okapi,2007,inside,12.374417848558126
26919.803096485095,CAF_08,Okapi,2007,outside,68.26098215267466
26919.803096485095,CAF_08,Okapi,2008,total,10.749169136913347
26919.803096485095,CAF_08,Okapi,2008,inside,2.5990464843963017
26919.803096485095,CAF_08,Okapi,2008,outside,8.150122652517044
26919.803096485095,CAF_08,Okapi,2009,total,33.4847279756614
26919.803096485095,CAF_08,Okapi,2009,inside,7.6703550144433095
26919.803096485095,CAF_08,Okapi,2009,outside,25.81437296121809
26919.803096485095,CAF_08,Okapi,2010,total,22.57476455398909
26919.803096485095,CAF_08,Okapi,2010,inside,3.4033223556482644
26919.803096485095,CAF_08,Okapi,2010,outside,19.171442198340827
26919.803096485095,CAF_08,Okapi,2011,total,54.93275115375282
26919.803096485095,CAF_08,Okapi,2011,inside,8.072170235648594
26919.803096485095,CAF_08,Okapi,2011,outside,46.860580918104226
26919.803096485095,CAF_08,Okapi,2012,total,19.492319440516336
26919.803096485095,CAF_08,Okapi,2012,inside,3.0282844963582365
26919.803096485095,CAF_08,Okapi,2012,outside,16.4640349441581
26919.803096485095,CAF_08,Okapi,2013,total,31.654884679241977
26919.803096485095,CAF_08,Okapi,2013,inside,4.33597783296234
26919.803096485095,CAF_08,Okapi,2013,outside,27.31890684627964
26919.803096485095,CAF_08,Okapi,2014,total,72.1285304998088
26919.803096485095,CAF_08,Okapi,2014,inside,8.426255698381235
26919.803096485095,CAF_08,Okapi,2014,outside,63.70227480142757
26919.803096485095,CAF_08,Okapi,2015,total,51.630043394664035
26919.803096485095,CAF_08,Okapi,2015,inside,7.347783797589485
26919.803096485095,CAF_08,Okapi,2015,outside,44.28225959707455
26919.803096485095,CAF_08,Okapi,2016,total,79.00715985600483
26919.803096485095,CAF_08,Okapi,2016,inside,9.763746547841516
26919.803096485095,CAF_08,Okapi,2016,outside,69.24341330816331
26919.803096485095,CAF_08,Okapi,2017,total,90.68510316995217
26919.803096485095,CAF_08,Okapi,2017,inside,10.582209053960343
26919.803096485095,CAF_08,Okapi,2017,outside,80.10289411599183
26919.803096485095,CAF_08,Okapi,2018,total,76.18184384936157
26919.803096485095,CAF_08,Okapi,2018,inside,10.555625173252725
26919.803096485095,CAF_08,Okapi,2018,outside,65.62621867610885
26919.803096485095,CAF_08,Okapi,2019,total,78.57333556623573
26919.803096485095,CAF_08,Okapi,2019,inside,11.483908978998869
26919.803096485095,CAF_08,Okapi,2019,outside,67.08942658723686
26919.803096485095,CAF_08,Okapi,2020,total,103.18145932065549
26919.803096485095,CAF_08,Okapi,2020,inside,13.245262273684746
26919.803096485095,CAF_08,Okapi,2020,outside,89.93619704697075
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2001,total,35.41470476634765
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2001,inside,3.843952077541455
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2001,outside,31.57075268880619
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2002,total,119.51934966768
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2002,inside,10.357152594829245
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2002,outside,109.16219707285076
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2003,total,63.65172885790476
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2003,inside,9.084901678880874
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2003,outside,54.56682717902388
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2004,total,55.44735054811358
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2004,inside,8.822963473997106
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2004,outside,46.62438707411648
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2005,total,55.0600371911587
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2005,inside,10.07201919933628
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2005,outside,44.98801799182242
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2006,total,105.62620859355229
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2006,inside,17.788528463204884
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2006,outside,87.83768013034741
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2007,total,67.4716809266431
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2007,inside,5.712821506809132
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2007,outside,61.75885941983397
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2008,total,64.09097243939345
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2008,inside,13.124124410550927
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2008,outside,50.96684802884253
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2009,total,117.70473172655252
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2009,inside,9.957705029453408
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2009,outside,107.74702669709912
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2010,total,77.99240488518768
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2010,inside,8.208629470908011
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2010,outside,69.78377541427967
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2011,total,242.64175456389998
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2011,inside,17.715659539106763
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2011,outside,224.92609502479323
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2012,total,71.9387817311131
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2012,inside,4.136943939335604
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2012,outside,67.80183779177749
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2013,total,283.2826918051599
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2013,inside,28.776842734353714
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2013,outside,254.5058490708062
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2014,total,725.061807506768
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2014,inside,43.81377007289929
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2014,outside,681.2480374338687
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2015,total,322.3628194011735
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2015,inside,14.357746432170806
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2015,outside,308.0050729690027
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2016,total,294.19963288283736
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2016,inside,13.518289891321045
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2016,outside,280.6813429915163
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2017,total,353.8574025113566
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2017,inside,22.478383532566678
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2017,outside,331.37901897878993
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2018,total,225.60174099222834
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2018,inside,17.09432550347544
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2018,outside,208.5074154887529
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2019,total,234.763919678386
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2019,inside,16.663238863399013
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2019,outside,218.100680814987
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2020,total,198.2402660961332
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2020,inside,15.963256032184912
72944.54748507851,CAF_04_SAF_11,Gamba-Mayumba-Conkouati-Maiombe,2020,outside,182.2770100639483
52486.4724220059,CAF_13,Tumba-Ledima,2001,total,126.46844771298767
52486.4724220059,CAF_13,Tumba-Ledima,2001,inside,100.15438908900917
52486.4724220059,CAF_13,Tumba-Ledima,2001,outside,26.314058623978497
52486.4724220059,CAF_13,Tumba-Ledima,2002,total,80.46225325333955
52486.4724220059,CAF_13,Tumba-Ledima,2002,inside,58.28883403055914
52486.4724220059,CAF_13,Tumba-Ledima,2002,outside,22.173419222780417
52486.4724220059,CAF_13,Tumba-Ledima,2003,total,42.469117720677524
52486.4724220059,CAF_13,Tumba-Ledima,2003,inside,33.86607177124313
52486.4724220059,CAF_13,Tumba-Ledima,2003,outside,8.603045949434396
52486.4724220059,CAF_13,Tumba-Ledima,2004,total,96.93047157865907
